Date,Open,High,Low,Close,Volume,Price
2019-06-28,190.5500030517578,193.1999969482422,189.94000244140625,193.0,16378900,191.67250061035156
2019-07-01,195.2100067138672,195.27999877929688,191.92999267578125,193.0,14181800,193.85499954223633
2019-07-02,193.0,195.0,192.7100067138672,195.0,9050000,193.9275016784668
2019-07-03,194.16000366210938,197.39999389648438,194.16000366210938,197.1999969482422,10246100,195.72999954223633
2019-07-05,196.17999267578125,197.07000732421875,194.1699981689453,196.39999389648438,11164100,195.95499801635742
2019-07-08,195.19000244140625,196.67999267578125,193.63999938964844,195.75999450683594,9723900,195.31749725341797
2019-07-09,194.97000122070312,199.4600067138672,194.88999938964844,199.2100067138672,14698600,197.13250350952148
2019-07-10,200.0,202.9600067138672,199.6699981689453,202.72999572753906,20571700,201.3400001525879
2019-07-11,203.25999450683594,203.8000030517578,200.2100067138672,201.22999572753906,13678500,202.125
2019-07-12,199.67999267578125,205.3000030517578,199.16000366210938,204.8699951171875,15366300,202.25249862670898
2019-07-15,204.25,205.3300018310547,201.82000732421875,203.91000366210938,16030300,203.8275032043457
2019-07-16,203.88999938964844,205.47000122070312,203.10000610351562,203.83999633789062,12132700,204.07500076293945
2019-07-17,204.17999267578125,204.36000061035156,201.58999633789062,201.8000030517578,12083700,202.9824981689453
2019-07-18,200.14999389648438,202.47000122070312,199.3800048828125,200.77999877929688,11937900,200.69499969482422
2019-07-19,202.17999267578125,202.3300018310547,198.07000732421875,198.36000061035156,12098300,200.23500061035156
2019-07-22,199.91000366210938,202.57000732421875,198.80999755859375,202.32000732421875,13589000,200.90250396728516
2019-07-23,202.83999633789062,204.24000549316406,200.9600067138672,202.36000061035156,14583700,202.60000228881836
2019-07-24,197.6300048828125,204.80999755859375,197.22000122070312,204.66000366210938,32532500,201.0800018310547
2019-07-25,206.6999969482422,208.66000366210938,198.25999450683594,200.7100067138672,39889900,203.58250045776367
2019-07-26,200.19000244140625,202.8800048828125,196.25,199.75,24434000,199.7675018310547
2019-07-29,199.0,199.6300048828125,195.3000030517578,195.94000244140625,16530800,197.46750259399414
2019-07-30,195.38999938964844,198.7100067138672,193.5,197.0399932861328,11903600,196.1599998474121
2019-07-31,196.9499969482422,198.75999450683594,192.67999267578125,194.22999572753906,14593500,195.6549949645996
2019-08-01,194.1699981689453,198.47000122070312,190.8800048828125,192.72999572753906,17777000,194.0625
2019-08-02,191.10000610351562,192.6199951171875,188.07000732421875,189.02000427246094,15297000,190.2025032043457
2019-08-05,184.69000244140625,185.6699981689453,179.33999633789062,181.72999572753906,23086700,182.8574981689453
2019-08-06,183.69000244140625,185.7899932861328,183.08999633789062,184.50999450683594,18035700,184.2699966430664
2019-08-07,183.60000610351562,186.3699951171875,181.22000122070312,185.14999389648438,15833200,184.08499908447266
2019-08-08,186.6199951171875,190.33999633789062,184.0500030517578,190.16000366210938,14828900,187.79249954223633
2019-08-09,190.0,190.97999572753906,187.1199951171875,187.85000610351562,11058800,188.98749923706055
2019-08-12,186.85000610351562,187.58999633789062,184.4600067138672,185.3699951171875,10930900,186.06750106811523
2019-08-13,185.52000427246094,191.3800048828125,185.3699951171875,188.4499969482422,13577000,187.68000030517578
2019-08-14,185.8000030517578,185.99000549316406,179.30999755859375,179.7100067138672,18903700,182.7025032043457
2019-08-15,180.9499969482422,183.1999969482422,180.02999877929688,182.58999633789062,12925900,181.69249725341797
2019-08-16,183.75,185.10000610351562,182.36000061035156,183.6999969482422,12654600,183.72750091552734
2019-08-19,186.00999450683594,187.5,184.85000610351562,186.1699981689453,9691200,186.13249969482422
2019-08-20,185.4499969482422,186.0,182.38999938964844,183.80999755859375,10083400,184.4124984741211
2019-08-21,185.0,185.89999389648438,183.13999938964844,183.5500030517578,8398200,184.39749908447266
2019-08-22,183.42999267578125,184.11000061035156,179.91000366210938,182.0399932861328,10821400,182.37249755859375
2019-08-23,180.83999633789062,183.1300048828125,176.66000366210938,177.75,17323400,179.59500122070312
2019-08-26,179.39999389648438,180.5,178.24000549316406,180.36000061035156,8773600,179.625
2019-08-27,181.92999267578125,184.0399932861328,181.00999450683594,181.3000030517578,14399600,182.06999588012695
2019-08-28,180.52999877929688,181.9499969482422,178.9199981689453,181.75999450683594,9386100,180.78999710083008
2019-08-29,183.77000427246094,186.0800018310547,183.47000122070312,185.57000732421875,10128700,184.72250366210938
2019-08-30,186.77999877929688,186.8000030517578,183.4600067138672,185.6699981689453,10774500,185.6775016784668
2019-09-03,184.0,185.6699981689453,182.11000061035156,182.38999938964844,9779400,183.54249954223633
2019-09-04,184.64999389648438,187.75,183.88999938964844,187.13999938964844,11308000,185.8574981689453
2019-09-05,188.52999877929688,191.36000061035156,187.94000244140625,190.89999389648438,13876700,189.68249893188477
2019-09-06,190.2100067138672,190.2100067138672,186.35000610351562,187.49000549316406,15226800,188.56500625610352
2019-09-09,187.72999572753906,188.97999572753906,185.85000610351562,188.75999450683594,14722400,187.82999801635742
2019-09-10,187.44000244140625,188.10000610351562,184.5500030517578,186.1699981689453,15455900,186.56500244140625
2019-09-11,186.4600067138672,189.44000244140625,186.0800018310547,188.49000549316406,11761700,187.61750411987305
2019-09-12,189.86000061035156,190.92999267578125,187.22999572753906,187.47000122070312,11419800,188.87249755859375
2019-09-13,187.3300018310547,187.97000122070312,186.5399932861328,187.19000244140625,11441100,187.25749969482422
2019-09-16,186.92999267578125,187.7899932861328,185.77000427246094,186.22000122070312,8444800,186.67749786376953
2019-09-17,186.66000366210938,188.32000732421875,185.5399932861328,188.0800018310547,9671100,187.1500015258789
2019-09-18,188.08999633789062,189.0800018310547,186.00999450683594,188.13999938964844,9681900,187.82999801635742
2019-09-19,188.66000366210938,191.10000610351562,188.14999389648438,190.13999938964844,10392700,189.51250076293945
2019-09-20,190.66000366210938,193.10000610351562,188.1199951171875,189.92999267578125,19934200,190.45249938964844
2019-09-23,189.33999633789062,190.10000610351562,185.2100067138672,186.82000732421875,13327600,187.86750411987305
2019-09-24,187.97999572753906,188.0399932861328,180.38999938964844,181.27999877929688,18546600,184.4224967956543
2019-09-25,181.4499969482422,183.4199981689453,177.8699951171875,182.8000030517578,18068300,181.3849983215332
2019-09-26,181.3300018310547,181.39999389648438,177.6699981689453,180.11000061035156,16083300,180.12749862670898
2019-09-27,180.49000549316406,180.75999450683594,175.66000366210938,177.10000610351562,14656200,178.50250244140625
2019-09-30,177.8699951171875,178.6699981689453,176.85000610351562,178.0800018310547,10740000,177.86750030517578
2019-10-01,179.14999389648438,179.83999633789062,174.8800048828125,175.80999755859375,17073000,177.4199981689453
2019-10-02,174.83999633789062,176.52999877929688,173.08999633789062,174.60000610351562,16151700,174.76499938964844
2019-10-03,175.57000732421875,179.83999633789062,173.6300048828125,179.3800048828125,16086300,177.1050033569336
2019-10-04,179.5500030517578,180.97999572753906,178.10000610351562,180.4499969482422,10430200,179.77000045776367
2019-10-07,180.0,181.17999267578125,178.08999633789062,179.67999267578125,9178300,179.73749542236328
2019-10-08,178.25999450683594,180.3699951171875,177.72000122070312,177.75,9466900,178.52499771118164
2019-10-09,179.16000366210938,180.72000122070312,177.94000244140625,179.85000610351562,7556900,179.4175033569336
2019-10-10,180.32000732421875,181.61000061035156,179.1699981689453,180.02999877929688,8605000,180.28250122070312
2019-10-11,182.14999389648438,186.49000549316406,182.13999938964844,184.19000244140625,14930500,183.74250030517578
2019-10-14,184.1999969482422,184.6199951171875,182.57000732421875,183.27999877929688,7006000,183.66749954223633
2019-10-15,183.8000030517578,190.3800048828125,183.66000366210938,188.88999938964844,15039100,186.68250274658203
2019-10-16,188.32000732421875,189.6999969482422,186.89999389648438,189.5500030517578,10516900,188.61750030517578
2019-10-17,190.3000030517578,190.83999633789062,188.77000427246094,190.38999938964844,9603000,190.07500076293945
2019-10-18,190.22999572753906,191.49000549316406,183.9199981689453,185.85000610351562,16874200,187.87250137329102
2019-10-21,187.0399932861328,189.91000366210938,186.75,189.75999450683594,8122600,188.36499786376953
2019-10-22,190.0,190.64999389648438,181.5,182.33999633789062,19537600,186.12249755859375
2019-10-23,182.00999450683594,186.3800048828125,182.0,186.14999389648438,12300400,184.1349983215332
2019-10-24,184.6199951171875,186.72999572753906,182.8000030517578,186.3800048828125,11413500,185.13249969482422
2019-10-25,185.8300018310547,189.0,185.08999633789062,187.88999938964844,8061200,186.95249938964844
2019-10-28,187.1999969482422,189.52999877929688,185.0800018310547,189.39999389648438,13657900,187.80249786376953
2019-10-29,191.69000244140625,192.52999877929688,188.47000122070312,189.30999755859375,13574900,190.5
2019-10-30,189.55999755859375,190.4499969482422,185.97999572753906,188.25,28734600,188.55999755859375
2019-10-31,196.6999969482422,198.08999633789062,188.25,191.64999389648438,42286500,193.6724967956543
2019-11-01,192.85000610351562,194.11000061035156,189.91000366210938,193.6199951171875,21711800,192.62250137329102
2019-11-04,194.5500030517578,197.3699951171875,193.80999755859375,194.72000122070312,16371300,195.11249923706055
2019-11-05,195.3699951171875,195.75,193.60000610351562,194.32000732421875,9942000,194.76000213623047
2019-11-06,194.02999877929688,194.3699951171875,191.35000610351562,191.5500030517578,10973000,192.82500076293945
2019-11-07,191.91000366210938,193.44000244140625,189.47000122070312,190.4199981689453,13473000,191.31000137329102
2019-11-08,190.0,192.33999633789062,189.6999969482422,190.83999633789062,10760800,190.71999740600586
2019-11-11,189.92999267578125,190.0800018310547,188.5399932861328,189.61000061035156,8631200,189.53999710083008
2019-11-12,190.0,195.05999755859375,189.74000549316406,194.47000122070312,17615500,192.31750106811523
2019-11-13,194.6999969482422,195.6999969482422,192.74000549316406,193.19000244140625,10860700,194.08250045776367
2019-11-14,192.92999267578125,194.02999877929688,191.4499969482422,193.14999389648438,9040500,192.88999557495117
2019-11-15,194.25999450683594,195.3000030517578,193.3800048828125,195.10000610351562,11524300,194.51000213623047
2019-11-18,194.55999755859375,198.6300048828125,193.0500030517578,197.39999389648438,16167200,195.9099998474121
2019-11-19,197.39999389648438,200.0,196.86000061035156,199.32000732421875,19056800,198.39500045776367
2019-11-20,198.5800018310547,199.58999633789062,195.42999267578125,197.50999450683594,12355400,197.77749633789062
2019-11-21,197.4199981689453,199.08999633789062,196.86000061035156,197.92999267578125,12131000,197.8249969482422
2019-11-22,198.3800048828125,199.3000030517578,197.6199951171875,198.82000732421875,9959800,198.53000259399414
2019-11-25,199.52000427246094,200.97000122070312,199.25,199.7899932861328,15272300,199.88249969482422
2019-11-26,200.0,200.14999389648438,198.0399932861328,198.97000122070312,11735500,199.28999710083008
2019-11-27,199.89999389648438,203.13999938964844,199.4199981689453,202.0,12736600,201.11499786376953
2019-11-29,201.60000610351562,203.8000030517578,201.2100067138672,201.63999938964844,7985200,202.06250381469727
2019-12-02,202.1300048828125,202.17999267578125,198.0500030517578,199.6999969482422,11503400,200.51499938964844
2019-12-03,197.60000610351562,198.92999267578125,195.0800018310547,198.82000732421875,11595300,197.60750198364258
2019-12-04,200.0,200.02999877929688,198.0500030517578,198.7100067138672,8456300,199.19750213623047
2019-12-05,199.86000061035156,201.2899932861328,198.2100067138672,199.36000061035156,9740400,199.68000030517578
2019-12-06,200.5,201.57000732421875,200.05999755859375,201.0500030517578,12270600,200.79500198364258
2019-12-09,200.64999389648438,203.13999938964844,200.2100067138672,201.33999633789062,11954800,201.33499908447266
2019-12-10,201.66000366210938,202.0500030517578,200.14999389648438,200.8699951171875,9475700,201.18249893188477
2019-12-11,200.27999877929688,202.6300048828125,200.27999877929688,202.25999450683594,8036800,201.36249923706055
2019-12-12,202.35000610351562,203.66000366210938,194.10000610351562,196.75,23734800,199.21500396728516
2019-12-13,196.39999389648438,196.8000030517578,193.1699981689453,194.11000061035156,18798000,195.11999893188477
2019-12-16,195.27000427246094,199.1199951171875,194.80999755859375,197.9199981689453,14911500,196.77999877929688
2019-12-17,198.83999633789062,199.0,196.1300048828125,198.38999938964844,10175700,198.0900001525879
2019-12-18,200.08999633789062,204.3000030517578,200.08999633789062,202.5,23274400,201.74499893188477
2019-12-19,202.77999877929688,206.3000030517578,202.50999450683594,206.05999755859375,16514600,204.4124984741211
2019-12-20,207.47999572753906,207.7100067138672,203.42999267578125,206.3000030517578,27306900,206.22999954223633
2019-12-23,206.6999969482422,208.58999633789062,205.67999267578125,206.17999267578125,13348900,206.78749465942383
2019-12-24,206.3000030517578,206.7899932861328,205.0,205.1199951171875,6046300,205.80249786376953
2019-12-26,205.57000732421875,207.82000732421875,205.30999755859375,207.7899932861328,9350700,206.62250137329102
2019-12-27,208.6699981689453,208.92999267578125,206.58999633789062,208.10000610351562,10284200,208.0724983215332
2019-12-30,207.86000061035156,207.89999389648438,203.89999389648438,204.41000366210938,10524300,206.01749801635742
2019-12-31,204.0,205.55999755859375,203.60000610351562,205.25,8953500,204.60250091552734
2020-01-02,206.75,209.7899932861328,206.27000427246094,209.77999877929688,12077100,208.14749908447266
2020-01-03,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,11188400,208.30749893188477
2020-01-06,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351562,17058900,209.6500015258789
2020-01-07,212.82000732421875,214.5800018310547,211.75,213.05999755859375,14912400,213.0525016784668
2020-01-08,213.0,216.24000549316406,212.61000061035156,215.22000122070312,13475000,214.2675018310547
2020-01-09,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,12642800,217.625
2020-01-10,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,12119400,218.63999938964844
2020-01-13,219.60000610351562,221.97000122070312,219.2100067138672,221.91000366210938,14463400,220.67250442504883
2020-01-14,221.61000061035156,222.3800048828125,218.6300048828125,219.05999755859375,13288900,220.42000198364258
2020-01-15,220.61000061035156,221.67999267578125,220.13999938964844,221.14999389648438,10036500,220.8949966430664
2020-01-16,222.57000732421875,222.6300048828125,220.38999938964844,221.77000427246094,10015300,221.84000396728516
2020-01-17,222.02999877929688,222.2899932861328,220.52999877929688,222.13999938964844,15905900,221.74749755859375
2020-01-21,222.16000366210938,222.3699951171875,219.1199951171875,221.44000244140625,14275800,221.27249908447266
2020-01-22,222.30999755859375,222.75,221.27999877929688,221.32000732421875,12212800,221.91500091552734
2020-01-23,220.75,221.49000549316406,219.27000427246094,219.75999450683594,11195000,220.31750106811523
2020-01-24,220.8000030517578,221.77999877929688,216.11000061035156,217.94000244140625,11905800,219.15750122070312
2020-01-27,213.10000610351562,216.05999755859375,212.5,214.8699951171875,13810700,214.13249969482422
2020-01-28,216.13999938964844,218.74000549316406,213.52000427246094,217.7899932861328,13413800,216.54750061035156
2020-01-29,221.44000244140625,224.1999969482422,218.4499969482422,223.22999572753906,33181300,221.82999801635742
2020-01-30,206.52999877929688,211.42999267578125,204.75,209.52999877929688,48775500,208.05999755859375
2020-01-31,208.42999267578125,208.69000244140625,201.05999755859375,201.91000366210938,31359900,205.02249908447266
2020-02-03,203.44000244140625,205.13999938964844,202.5,204.19000244140625,15495600,203.81750106811523
2020-02-04,206.6199951171875,210.60000610351562,205.1999969482422,209.8300018310547,19628900,208.0625
2020-02-05,212.50999450683594,212.72999572753906,208.7100067138672,210.11000061035156,12538200,211.01499938964844
2020-02-06,210.47000122070312,211.19000244140625,209.33999633789062,210.85000610351562,10567500,210.4625015258789
2020-02-07,210.3000030517578,212.82000732421875,209.92999267578125,212.3300018310547,12242500,211.34500122070312
2020-02-10,211.52000427246094,213.8000030517578,210.66000366210938,213.05999755859375,11856400,212.26000213623047
2020-02-11,210.19000244140625,210.86000061035156,206.50999450683594,207.19000244140625,25030800,208.6875
2020-02-12,207.85000610351562,211.22000122070312,207.39999389648438,210.75999450683594,13813700,209.30749893188477
2020-02-13,209.52000427246094,214.3300018310547,209.17999267578125,213.13999938964844,15396600,211.54249954223633
2020-02-14,214.0,214.92999267578125,212.64999389648438,214.17999267578125,10741700,213.93999481201172
2020-02-18,213.5500030517578,217.97999572753906,213.39999389648438,217.8000030517578,15609200,215.68249893188477
2020-02-19,217.99000549316406,218.32000732421875,216.11000061035156,217.49000549316406,12135100,217.4775047302246
2020-02-20,216.52000427246094,218.77000427246094,212.9499969482422,214.5800018310547,13109200,215.7050018310547
2020-02-21,213.47999572753906,214.24000549316406,208.8300018310547,210.17999267578125,14092300,211.68249893188477
2020-02-24,201.8000030517578,203.64999389648438,198.1699981689453,200.72000122070312,23080100,201.08499908447266
2020-02-25,202.25,203.5,195.9499969482422,196.77000427246094,21433500,199.61750030517578
2020-02-26,197.19000244140625,201.2100067138672,195.49000549316406,197.1999969482422,16524500,197.77250289916992
2020-02-27,191.82000732421875,195.8800048828125,189.5,189.75,21682600,191.7375030517578
2020-02-28,182.6999969482422,192.74000549316406,181.82000732421875,192.47000122070312,32568900,187.43250274658203
2020-03-02,194.02999877929688,196.57000732421875,188.85000610351562,196.44000244140625,24949000,193.97250366210938
2020-03-03,196.22000122070312,197.24000549316406,183.97000122070312,185.88999938964844,27984100,190.8300018310547
2020-03-04,189.1699981689453,191.8300018310547,186.38999938964844,191.75999450683594,23062500,189.7874984741211
2020-03-05,186.77999877929688,188.99000549316406,183.88999938964844,185.1699981689453,19333400,186.20750045776367
2020-03-06,178.3300018310547,183.77999877929688,176.25999450683594,181.08999633789062,24559600,179.86499786376953
2020-03-09,169.60000610351562,175.0,165.19000244140625,169.5,29949000,169.82250213623047
2020-03-10,174.6699981689453,178.2899932861328,169.5,178.19000244140625,24517800,175.1624984741211
2020-03-11,174.00999450683594,175.8800048828125,167.66000366210938,170.24000549316406,20373900,171.94750213623047
2020-03-12,159.5399932861328,166.60000610351562,154.33999633789062,154.47000122070312,43266300,158.73749923706055
2020-03-13,163.52999877929688,170.7899932861328,157.60000610351562,170.27999877929688,35028600,165.54999923706055
2020-03-16,152.32000732421875,159.1300048828125,143.10000610351562,146.00999450683594,39120400,150.1400032043457
2020-03-17,150.74000549316406,153.94000244140625,140.0,149.4199981689453,34255600,148.5250015258789
2020-03-18,139.75,148.17999267578125,137.10000610351562,146.9600067138672,37553100,142.99750137329102
2020-03-19,146.6199951171875,159.92999267578125,144.8000030517578,153.1300048828125,39862300,151.11999893188477
2020-03-20,156.02000427246094,159.27000427246094,148.0,149.72999572753906,32568400,153.25500106811523
2020-03-23,149.66000366210938,152.30999755859375,142.25,148.10000610351562,29830800,148.0800018310547
2020-03-24,155.2100067138672,161.30999755859375,152.57000732421875,160.97999572753906,30440400,157.5175018310547
2020-03-25,158.9199981689453,162.99000549316406,153.05999755859375,156.2100067138672,35184300,157.79500198364258
2020-03-26,158.25,164.0,157.02000427246094,163.33999633789062,26556800,160.6525001525879
2020-03-27,158.1999969482422,160.08999633789062,154.75,156.7899932861328,24879900,157.4574966430664
2020-03-30,159.17999267578125,166.75,158.05999755859375,165.9499969482422,22515200,162.4849967956543
2020-03-31,165.47999572753906,170.92999267578125,164.1999969482422,166.8000030517578,23676300,166.85249710083008
2020-04-01,161.6199951171875,164.14999389648438,158.0399932861328,159.60000610351562,19507600,160.85249710083008
2020-04-02,159.10000610351562,161.35000610351562,155.9199981689453,158.19000244140625,20886300,158.6400032043457
2020-04-03,157.14999389648438,157.91000366210938,150.8300018310547,154.17999267578125,25983300,155.01749801635742
2020-04-06,160.14999389648438,166.1999969482422,158.50999450683594,165.5500030517578,28453600,162.60249710083008
2020-04-07,171.7899932861328,173.38999938964844,166.00999450683594,168.8300018310547,31411900,170.00499725341797
2020-04-08,171.25,175.0,167.74000549316406,174.27999877929688,21664200,172.06750106811523
2020-04-09,175.89999389648438,177.0800018310547,171.57000732421875,175.19000244140625,23534300,174.93500137329102
2020-04-13,173.6699981689453,175.0,169.4499969482422,174.7899932861328,19355400,173.22749710083008
2020-04-14,178.97999572753906,181.22999572753906,176.6199951171875,178.1699981689453,21011800,178.74999618530273
2020-04-15,175.19000244140625,178.19000244140625,172.82000732421875,176.97000122070312,17423000,175.7925033569336
2020-04-16,177.9499969482422,178.0500030517578,172.50999450683594,176.25,23593200,176.18999862670898
2020-04-17,179.1999969482422,180.27999877929688,176.66000366210938,179.24000549316406,20974800,178.84500122070312
2020-04-20,177.41000366210938,180.5,176.77000427246094,178.24000549316406,16110700,178.2300033569336
2020-04-21,175.25,175.3800048828125,168.33999633789062,170.8000030517578,24850500,172.44250106811523
2020-04-22,178.4499969482422,184.77999877929688,178.13999938964844,182.27999877929688,33242000,180.9124984741211
2020-04-23,184.0800018310547,187.0500030517578,183.14999389648438,185.1300048828125,21426600,184.85250091552734
2020-04-24,183.22999572753906,190.41000366210938,180.8300018310547,190.07000732421875,28792000,186.13500213623047
2020-04-27,192.66000366210938,193.75,187.41000366210938,187.5,29197800,190.3300018310547
2020-04-28,188.66000366210938,189.1999969482422,182.55999755859375,182.91000366210938,21731000,185.83250045776367
2020-04-29,190.92999267578125,196.91000366210938,190.0,194.19000244140625,45954500,193.00749969482422
2020-04-30,206.9199981689453,209.69000244140625,201.57000732421875,204.7100067138672,46230100,205.72250366210938
2020-05-01,201.60000610351562,207.27999877929688,199.0500030517578,202.27000427246094,30415600,202.5500030517578
2020-05-04,200.1999969482422,205.91000366210938,198.75999450683594,205.25999450683594,19250700,202.53249740600586
2020-05-05,207.02000427246094,210.3800048828125,206.5,207.07000732421875,21071200,207.74250411987305
2020-05-06,208.1199951171875,211.60000610351562,206.66000366210938,208.47000122070312,21857000,208.7125015258789
2020-05-07,211.16000366210938,211.60000610351562,209.0399932861328,211.25999450683594,15152000,210.76499938964844
2020-05-08,212.24000549316406,213.2100067138672,210.85000610351562,212.35000610351562,12506000,212.16250610351562
2020-05-11,210.88999938964844,215.0,210.3699951171875,213.17999267578125,12911900,212.3599967956543
2020-05-12,213.2899932861328,215.27999877929688,210.0,210.10000610351562,14704600,212.16749954223633
2020-05-13,209.42999267578125,210.77999877929688,202.11000061035156,205.10000610351562,20684600,206.85499954223633
2020-05-14,202.55999755859375,206.92999267578125,200.69000244140625,206.80999755859375,17178900,204.24749755859375
2020-05-15,205.27000427246094,211.33999633789062,204.1199951171875,210.8800048828125,19383200,207.9025001525879
2020-05-18,212.14999389648438,214.63999938964844,210.94000244140625,213.19000244140625,20151900,212.72999954223633
2020-05-19,213.27000427246094,220.49000549316406,212.8300018310547,216.8800048828125,31843200,215.86750411987305
2020-05-20,223.5,231.33999633789062,223.19000244140625,229.97000122070312,50162900,227.0
2020-05-21,234.72000122070312,237.1999969482422,231.1999969482422,231.38999938964844,47782600,233.62749862670898
2020-05-22,231.50999450683594,235.99000549316406,228.74000549316406,234.91000366210938,33925600,232.78750228881836
2020-05-26,239.77000427246094,240.89999389648438,231.6699981689453,232.1999969482422,33178300,236.1349983215332
2020-05-27,229.07000732421875,230.55999755859375,221.1300048828125,229.13999938964844,34697600,227.47500228881836
2020-05-28,224.3000030517578,231.6300048828125,224.0,225.4600067138672,29377200,226.34750366210938
2020-05-29,225.1999969482422,227.49000549316406,222.8800048828125,225.08999633789062,23241500,225.16500091552734
2020-06-01,224.58999633789062,232.44000244140625,223.5,231.91000366210938,18223800,228.11000061035156
2020-06-02,230.94000244140625,233.0,226.55999755859375,232.72000122070312,20919000,230.80500030517578
2020-06-03,232.11000061035156,232.64999389648438,228.52999877929688,230.16000366210938,15380300,230.86249923706055
2020-06-04,229.55999755859375,231.6300048828125,224.61000061035156,226.2899932861328,17041500,228.02249908447266
2020-06-05,226.7100067138672,231.35000610351562,225.30999755859375,230.77000427246094,16750400,228.53500366210938
2020-06-08,229.02999877929688,231.5500030517578,227.41000366210938,231.39999389648438,15466500,229.8474998474121
2020-06-09,231.52000427246094,239.77000427246094,230.41000366210938,238.6699981689453,27462900,235.09250259399414
2020-06-10,240.9600067138672,241.2100067138672,235.27999877929688,236.72999572753906,20720700,238.54500198364258
2020-06-11,229.94000244140625,232.88999938964844,223.5500030517578,224.42999267578125,26708200,227.70249938964844
2020-06-12,229.89999389648438,231.66000366210938,224.5,228.5800018310547,22091400,228.6599998474121
2020-06-15,225.08999633789062,233.77000427246094,224.8000030517578,232.5,15340300,229.04000091552734
2020-06-16,237.13999938964844,238.4600067138672,233.0,235.64999389648438,15236700,236.0625
2020-06-17,235.0,237.58999633789062,231.72999572753906,235.52999877929688,19578100,234.96249771118164
2020-06-18,234.99000549316406,236.13999938964844,232.14999389648438,235.94000244140625,15782500,234.80500030517578
2020-06-19,237.7899932861328,240.8300018310547,235.5500030517578,238.7899932861328,30081300,238.23999786376953
2020-06-22,238.55999755859375,240.6999969482422,236.91000366210938,239.22000122070312,18917800,238.8474998474121
2020-06-23,241.27999877929688,245.19000244140625,239.86000061035156,242.24000549316406,24017900,242.1425018310547
2020-06-24,241.1999969482422,243.22000122070312,232.67999267578125,234.02000427246094,20834900,237.77999877929688
2020-06-25,234.6199951171875,237.3000030517578,232.74000549316406,235.67999267578125,18704300,235.08499908447266
2020-06-26,232.63999938964844,233.08999633789062,215.39999389648438,216.0800018310547,76343900,224.30249786376953
2020-06-29,209.75,220.75,207.11000061035156,220.63999938964844,58514300,214.5625
2020-06-30,220.58999633789062,227.5,218.47000122070312,227.07000732421875,33927100,223.40750122070312
2020-07-01,228.5,239.0,227.55999755859375,237.5500030517578,43399700,233.1525001525879
2020-07-02,239.0,240.0,232.61000061035156,233.4199981689453,30633600,236.25749969482422
2020-07-06,233.75999450683594,240.39999389648438,232.27000427246094,240.27999877929688,26206200,236.67749786376953
2020-07-07,239.41000366210938,247.64999389648438,238.82000732421875,240.86000061035156,27887800,241.68500137329102
2020-07-08,238.11000061035156,246.99000549316406,236.58999633789062,243.5800018310547,29791300,241.31750106811523
2020-07-09,245.0,246.52999877929688,239.24000549316406,244.5,22174900,243.81750106811523
2020-07-10,243.69000244140625,245.49000549316406,239.32000732421875,245.07000732421875,22982700,243.39250564575195
2020-07-13,247.00999450683594,250.14999389648438,238.4199981689453,239.0,24674900,243.6449966430664
